DATE	DEXBZUS	DEXCAUS	DEXCHUS	DEXDNUS	DEXHKUS	DEXINUS	DEXJPUS	DEXKOUS	DEXMAUS	DEXMXUS	DEXNOUS	DEXSDUS	DEXSFUS	DEXSIUS	DEXSLUS	DEXSZUS	DEXTAUS	DEXTHUS	DEXUSAL	DEXUSEU	DEXUSNZ	DEXUSUK	DEXVZUS	DTWEXB	DTWEXM	DTWEXO
2001-02-28	2.0465	1.5320	8.2783	8.1000	7.8000	46.5900	117.28	1254.80	3.8000	9.6925	8.9225	9.8150	7.7020	1.7451	87.0000	1.6736	32.4000	43.1100	0.5248	0.9212	0.4303	1.4433	0.7050	123.9687	105.5054	134.5819
2001-03-01	2.0430	1.5465	8.2778	8.0350	7.8000	46.5900	117.33	1253.10	3.8000	9.7060	8.8650	9.7325	7.7375	1.7468	87.0000	1.6557	32.3800	43.2900	0.5262	0.9291	0.4330	1.4553	0.7056	123.9030	105.3732	134.6371
2001-03-02	2.0320	1.5489	8.2782	7.9910	7.8000	46.5900	119.06	1268.00	3.8000	9.6670	8.8010	9.6820	7.7440	1.7500	87.0000	1.6465	32.4000	43.3900	0.5292	0.9340	0.4375	1.4725	0.7050	123.9085	105.3944	134.6156
2001-03-05	2.0250	1.5475	8.2777	8.0390	7.8002	46.5700	119.08	1275.00	3.8000	9.6390	8.8690	9.7450	7.7700	1.7565	87.0000	1.6538	32.4000	43.5700	0.5218	0.9289	0.4327	1.4687	0.7058	124.0839	105.6447	134.6387
2001-03-06	2.0220	1.5388	8.2778	8.0140	7.8002	46.5300	118.87	1265.50	3.8000	9.6385	8.8120	9.6730	7.8900	1.7565	85.1000	1.6523	32.4000	43.4400	0.5170	0.9313	0.4308	1.4655	0.7054	123.8518	105.3646	134.5234
2001-03-07	2.0470	1.5492	8.2773	8.0480	7.8001	46.5700	119.86	1274.50	3.8000	9.6520	8.8610	9.7520	7.9250	1.7588	85.3000	1.6582	32.4200	43.6900	0.5090	0.9274	0.4230	1.4612	0.7063	124.3778	105.9960	134.7904
2001-03-08	2.0430	1.5497	8.2770	8.0460	7.8000	46.5600	119.51	1272.00	3.8000	9.6440	8.8450	9.7460	7.7260	1.7565	85.4000	1.6593	32.4200	43.5300	0.5089	0.9281	0.4210	1.4667	0.7058	124.2642	105.8774	134.7035
2001-03-09	2.0570	1.5480	8.2774	8.0145	7.7997	46.5500	119.71	1269.10	3.8000	9.6710	8.8030	9.7575	7.7550	1.7558	84.4000	1.6545	32.4500	43.6100	0.5085	0.9315	0.4195	1.4675	0.7065	124.2633	105.7423	134.9248
2001-03-12	2.0650	1.5505	8.2784	8.0280	7.7999	46.5700	120.63	1280.00	3.8000	9.6650	8.8400	9.8300	7.7760	1.7618	84.5000	1.6555	32.4800	43.7800	0.5096	0.9300	0.4204	1.4670	0.7050	124.5581	106.0327	135.1792
2001-03-13	2.0620	1.5477	8.2783	8.1600	7.7998	46.7000	120.20	1276.00	3.8000	9.6310	8.9800	10.0135	7.7900	1.7612	84.6000	1.6838	32.5700	43.5800	0.5031	0.9148	0.4157	1.4513	0.7053	124.9169	106.7046	134.9645
2001-03-14	2.0750	1.5528	8.2778	8.1670	7.7999	46.6900	120.97	1278.00	3.8000	9.5710	8.9630	10.0101	7.8610	1.7670	85.1000	1.6840	32.5300	43.6750	0.4981	0.9133	0.4162	1.4497	0.7050	125.0782	107.0414	134.8126
2001-03-15	2.1025	1.5595	8.2776	8.2510	7.8001	46.6600	122.23	1286.00	3.8000	9.5930	9.0725	10.0980	7.8482	1.7700	85.5000	1.7002	32.6100	43.9700	0.4944	0.9046	0.4119	1.4436	0.7050	125.7170	107.8551	135.0659
2001-03-16	2.1290	1.5669	8.2771	8.3700	7.7997	46.6900	122.85	1295.00	3.8000	9.6220	9.1440	10.2490	7.9475	1.7775	85.5000	1.7160	32.7300	44.0000	0.4940	0.8929	0.4135	1.4265	0.7058	126.5089	108.7744	135.5276
2001-03-19	2.1710	1.5698	8.2772	8.3025	7.7995	46.7200	122.57	1298.00	3.8000	9.5730	9.0300	10.1950	8.0000	1.7685	85.5500	1.7068	32.8000	43.8900	0.4984	0.8985	0.4180	1.4237	0.7057	126.3434	108.5333	135.5104
2001-03-20	2.1000	1.5611	8.2772	8.2680	7.7996	46.7100	122.73	1297.01	3.8000	9.5150	9.0010	10.1260	7.9775	1.7765	85.5500	1.6957	32.7850	44.0700	0.4997	0.9054	0.4182	1.4285	0.7053	125.8730	108.0346	135.1592
2001-03-21	2.1070	1.5730	8.2771	8.3175	7.7995	46.7100	123.62	1310.00	3.8000	9.5350	9.0605	10.2540	7.9950	1.7855	85.7500	1.7085	32.8200	44.3000	0.4936	0.8970	0.4145	1.4310	0.7055	126.5192	108.8323	135.4594
2001-03-22	2.1460	1.5742	8.2768	8.4075	7.7994	46.7400	123.84	1324.00	3.8000	9.5850	9.1275	10.4300	8.0300	1.7890	85.7500	1.7233	32.9200	44.4470	0.4913	0.8881	0.4137	1.4223	0.7063	127.1010	109.3949	135.9821
2001-03-23	2.1720	1.5667	8.2773	8.3630	7.7998	46.7200	122.64	1310.00	3.8000	9.6630	9.0600	10.2530	7.9700	1.7847	85.6000	1.7155	32.8500	44.2200	0.4963	0.8926	0.4167	1.4292	0.7073	126.7138	108.7130	136.1326
2001-03-26	2.1360	1.5545	8.2771	8.3374	7.8000	46.6900	122.81	1310.70	3.8000	9.5380	9.0505	10.2220	7.9520	1.7930	85.7000	1.7155	32.7200	44.3500	0.4990	0.8955	0.4145	1.4345	0.7070	126.2212	108.3163	135.5611
2001-03-27	2.1240	1.5693	8.2773	8.3760	7.8000	46.6500	122.99	1312.00	3.8000	9.5160	9.1120	10.2370	8.0030	1.7923	86.1000	1.7198	32.6700	44.4800	0.4963	0.8910	0.4110	1.4290	0.7075	126.5839	108.9000	135.5094
2001-03-28	2.1250	1.5668	8.2777	8.4050	7.8003	46.6500	122.62	1302.00	3.8000	9.5410	9.1180	10.3410	8.0100	1.7975	86.4500	1.7245	32.6700	44.6300	0.4936	0.8882	0.4093	1.4352	0.7075	126.5983	108.8895	135.5618
2001-03-29	2.1430	1.5725	8.2779	8.4760	7.7998	46.6600	123.45	1323.00	3.8000	9.5270	9.1270	10.4075	8.0100	1.8010	86.6000	1.7323	32.8000	44.7800	0.4921	0.8807	0.4065	1.4302	0.7080	127.1341	109.5366	135.8349
2001-03-30	2.1750	1.5784	8.2777	8.4875	7.8003	46.8500	125.54	1332.00	3.8000	9.4850	9.1475	10.3800	8.0375	1.8050	86.6000	1.7360	32.8500	45.0400	0.4881	0.8794	0.4033	1.4190	0.7073	127.6104	110.1973	135.9421
2001-04-02	2.1580	1.5750	8.2776	8.4570	7.7983	46.6500	126.75	1350.00	3.8000	9.4140	9.1610	10.3850	8.1100	1.8157	86.6000	1.7317	32.9700	45.1600	0.4828	0.8824	0.3993	1.4200	0.7083	127.6284	110.2321	135.9304
2001-04-03	2.1730	1.5790	8.2772	8.3540	7.7990	46.6700	125.41	1350.00	3.8000	9.3940	9.1075	10.2720	8.1200	1.8115	87.5000	1.7120	32.8900	45.1500	0.4860	0.8930	0.4030	1.4305	0.7083	127.1184	109.4892	135.8728
2001-04-04	2.1650	1.5697	8.2771	8.2862	7.7986	46.6000	125.38	1369.00	3.8000	9.4225	9.0783	10.2340	8.0740	1.8166	88.1000	1.6951	33.0000	45.3900	0.4893	0.9013	0.4045	1.4350	0.7085	126.8664	108.8729	136.2494
2001-04-05	2.1680	1.5788	8.2768	8.3155	7.7990	46.6400	124.33	1352.00	3.8000	9.3875	9.0720	10.1910	8.0825	1.8090	88.1000	1.7020	32.9000	45.3700	0.4898	0.8976	0.4038	1.4266	0.7090	126.8649	109.0829	135.9052
2001-04-06	2.1510	1.5615	8.2767	8.2925	7.7987	46.5800	124.03	1342.10	3.8000	9.4050	9.0505	10.1150	8.0650	1.8140	88.1000	1.7000	32.9000	45.5200	0.4958	0.9002	0.4046	1.4383	0.7093	126.4495	108.4323	135.9362
2001-04-09	2.1670	1.5635	8.2770	8.2790	7.7990	46.5800	124.85	1341.90	3.8000	9.3600	9.0330	10.1310	8.0650	1.8162	88.0000	1.6955	33.0000	45.6400	0.4948	0.9014	0.4043	1.4470	0.7097	126.4672	108.5088	135.8558
2001-04-10	2.1460	1.5555	8.2769	8.4070	7.8000	46.6000	124.48	1334.00	3.8000	9.3225	9.1045	10.1750	8.0365	1.8135	87.6000	1.7165	32.9900	45.5900	0.4945	0.8884	0.4030	1.4360	0.7098	126.5984	108.9253	135.5042
2001-04-11	2.1560	1.5626	8.2769	8.4320	7.7990	46.7500	124.82	1326.00	3.8000	9.2900	9.1330	10.2100	8.0370	1.8070	88.0000	1.7161	32.9700	45.5000	0.5025	0.8856	0.4035	1.4340	0.7100	126.7169	109.2332	135.2991
2001-04-12	2.1622	1.5600	8.2772	8.4070	7.7994	46.7500	123.51	1316.10	3.8000	9.3130	9.0730	10.1280	8.0220	1.8035	87.7500	1.7062	32.9200	45.4500	0.5082	0.8922	0.4073	1.4391	0.7098	126.2839	108.5774	135.2924
2001-04-13	2.1560	1.5627	8.2769	8.4090	7.7994	46.8900	124.15	1325.30	3.8000	9.3050	9.1100	10.1750	8.0430	1.8050	87.7600	1.7127	32.9700	45.4300	0.5081	0.8888	0.4080	1.4354	0.7098	126.5421	108.9353	135.3496
2001-04-16	2.1830	1.5625	8.2769	8.4045	7.7995	47.0700	124.64	1330.00	3.8000	9.3320	9.1359	10.1930	8.0350	1.8117	87.3000	1.7180	32.9500	45.5800	0.5105	0.8862	0.4090	1.4360	0.7105	126.8117	109.1221	135.7108
2001-04-17	2.1930	1.5575	8.2775	8.4691	7.8000	46.9500	123.67	1325.00	3.8000	9.2870	9.1325	10.2902	8.1500	1.8085	87.5000	1.7310	32.9700	45.5300	0.5055	0.8814	0.4053	1.4287	0.7112	126.7679	109.1582	135.5449
2001-04-18	2.1700	1.5692	8.2775	8.4650	7.8000	46.9500	122.35	1316.00	3.8000	9.1870	9.1234	10.2800	8.1250	1.7998	87.7000	1.7375	32.9700	45.2200	0.4990	0.8816	0.4045	1.4257	0.7115	126.5746	109.2130	134.9825
2001-04-19	2.1950	1.5470	8.2773	8.3820	7.7995	46.8800	121.87	1299.00	3.8000	9.2725	9.0700	10.1370	8.1410	1.8065	87.8000	1.7170	32.8500	45.4000	0.5085	0.8909	0.4058	1.4366	0.7097	125.9442	108.0985	135.2311
2001-04-20	2.2280	1.5425	8.2775	8.2600	7.7998	46.8800	122.52	1313.10	3.8000	9.3730	9.0260	10.0820	8.1620	1.8136	88.2000	1.6926	32.9100	45.6800	0.5178	0.9032	0.4158	1.4428	0.7115	125.8850	107.4965	136.0680
2001-04-23	2.2580	1.5460	8.2770	8.3340	7.7991	46.8200	121.68	1314.50	3.8000	9.3880	9.0730	10.2120	8.1480	1.8072	88.4000	1.7087	32.9400	45.4800	0.5061	0.8960	0.4105	1.4377	0.7119	126.1849	107.8450	136.2405
2001-04-24	2.2600	1.5490	8.2769	8.3450	7.7991	46.8800	122.08	1307.00	3.8000	9.2890	9.1145	10.2530	8.1040	1.8135	88.9000	1.7115	32.9200	45.5600	0.5035	0.8946	0.4080	1.4365	0.7118	126.1720	108.0700	135.8404
2001-04-25	2.2950	1.5474	8.2767	8.3190	7.8000	46.8800	122.21	1307.90	3.8000	9.3145	9.1070	10.2230	8.1075	1.8175	88.9000	1.7075	32.9300	45.6300	0.5045	0.8972	0.4095	1.4397	0.7120	126.1828	107.9156	136.1194
2001-04-26	2.2670	1.5460	8.2769	8.2820	7.7999	46.7800	123.13	1317.00	3.8000	9.2580	9.0515	10.1345	8.0150	1.8170	89.4000	1.7060	32.8900	45.7200	0.5065	0.9011	0.4105	1.4378	0.7118	126.0873	107.8824	135.9371
2001-04-27	2.2220	1.5417	8.2773	8.3650	7.7993	46.8800	123.76	1328.00	3.8000	9.3040	9.0750	10.1925	7.9675	1.8190	90.0000	1.7232	32.9700	45.7200	0.5102	0.8924	0.4125	1.4362	0.7120	126.3983	108.2882	136.0443
2001-04-30	2.1890	1.5360	8.2774	8.4150	7.7990	46.8800	123.57	1319.00	3.8000	9.2610	9.1010	10.2600	8.0350	1.8210	90.7000	1.7345	32.9400	45.6500	0.5096	0.8874	0.4128	1.4306	0.7123	126.3332	108.4129	135.6805
2001-05-01	2.2030	1.5338	8.2774	8.3570	7.7993	46.8700	121.92	1319.00	3.8000	9.2725	9.0540	10.2080	8.0225	1.8135	90.7000	1.7255	32.9500	45.6500	0.5177	0.8937	0.4198	1.4340	0.7125	125.8493	107.7283	135.5995
2001-05-02	2.2330	1.5310	8.2774	8.3655	7.7998	46.8700	121.72	1310.00	3.8000	9.2915	9.0660	10.2360	8.0350	1.8164	93.0000	1.7307	32.9000	45.5300	0.5213	0.8925	0.4235	1.4345	0.7128	125.8347	107.6760	135.6489
2001-05-03	2.2375	1.5330	8.2774	8.4020	7.7991	46.8700	121.19	1296.00	3.8000	9.2870	9.0940	10.2700	8.0975	1.8210	92.9000	1.7355	32.8900	45.4500	0.5187	0.8891	0.4225	1.4322	0.7130	125.8403	107.8002	135.4600
2001-05-04	2.2145	1.5353	8.2774	8.3560	7.7995	46.8700	121.05	1292.50	3.8000	9.2570	9.0480	10.2000	8.0350	1.8225	90.6000	1.7304	32.9100	45.6800	0.5189	0.8934	0.4216	1.4362	0.7134	125.6324	107.5973	135.2767
2001-05-07	2.2010	1.5405	8.2774	8.3730	7.7995	46.8400	121.34	1297.10	3.8000	9.2220	9.0495	10.2360	7.9860	1.8255	90.4500	1.7305	32.9000	45.6400	0.5186	0.8916	0.4210	1.4400	0.7137	125.7286	107.8113	135.1657
2001-05-08	2.2315	1.5445	8.2785	8.4325	7.7997	46.8300	121.66	1304.00	3.8000	9.2120	9.0875	10.2930	8.0060	1.8234	90.4500	1.7420	32.9100	45.6600	0.5182	0.8848	0.4210	1.4315	0.7138	126.1104	108.3223	135.2781
2001-05-09	2.2605	1.5407	8.2775	8.4390	7.8000	46.8500	122.25	1301.90	3.8000	9.2115	9.1120	10.2840	7.9500	1.8230	90.0000	1.7429	32.9100	45.5900	0.5222	0.8845	0.4245	1.4209	0.7144	126.2185	108.4249	135.3780
2001-05-10	2.2785	1.5391	8.2771	8.4880	7.8000	46.8800	122.71	1307.00	3.8000	9.1945	9.1440	10.2900	7.9550	1.8165	89.9500	1.7485	32.9200	45.4900	0.5241	0.8792	0.4263	1.4186	0.7140	126.4112	108.7100	135.3914
2001-05-11	2.2860	1.5503	8.2771	8.5190	7.7999	46.8500	122.50	1298.00	3.8000	9.2270	9.1650	10.2580	7.9700	1.8132	89.9500	1.7522	32.9200	45.4800	0.5207	0.8759	0.4217	1.4177	0.7147	126.6671	109.0625	135.4515
2001-05-14	2.3090	1.5541	8.2771	8.5320	7.8000	47.0000	123.12	1298.00	3.8000	9.1930	9.1560	10.3250	7.9875	1.8190	90.0500	1.7516	32.8900	45.5500	0.5180	0.8748	0.4185	1.4176	0.7150	126.8435	109.3270	135.4586
2001-05-15	2.3370	1.5493	8.2709	8.4870	7.8000	47.0300	123.26	1303.70	3.8000	9.1660	9.1200	10.2530	8.0040	1.8191	90.4500	1.7432	32.9500	45.5100	0.5193	0.8788	0.4187	1.4236	0.7148	126.6477	109.0071	135.4932
2001-05-16	2.3235	1.5405	8.2769	8.4400	7.8000	46.9700	123.59	1310.00	3.8000	9.1660	9.0900	10.2680	8.0175	1.8130	90.4500	1.7329	33.0000	45.3700	0.5233	0.8842	0.4222	1.4293	0.7153	126.3779	108.5885	135.5058
2001-05-17	2.3060	1.5360	8.2767	8.4530	7.8000	46.9900	122.68	1302.10	3.8000	9.0000	9.0660	10.2230	7.9675	1.8087	90.6000	1.7393	33.0000	45.3500	0.5273	0.8828	0.4260	1.4310	0.7156	125.9187	108.3561	134.7512
2001-05-18	2.2950	1.5328	8.2768	8.5030	7.8000	46.9800	123.67	1304.10	3.8000	8.9800	9.0500	10.2500	7.9320	1.8113	90.6500	1.7486	32.9800	45.5400	0.5251	0.8774	0.4260	1.4333	0.7165	126.1229	108.7010	134.6973
2001-05-21	2.3270	1.5325	8.2778	8.5130	7.7998	47.0000	122.91	1303.00	3.8000	8.9460	9.0700	10.2425	7.8975	1.8108	90.6500	1.7485	33.4500	45.6200	0.5290	0.8762	0.4270	1.4380	0.7150	126.0889	108.5517	134.8540
2001-05-22	2.3020	1.5415	8.2774	8.6050	7.8003	47.0600	122.79	1305.00	3.8000	8.9800	9.1650	10.3700	7.9130	1.8098	90.6500	1.7666	33.4700	45.6400	0.5231	0.8657	0.4241	1.4278	0.7150	126.6065	109.3120	134.9017
2001-05-23	2.3450	1.5452	8.2771	8.6740	7.7999	47.0200	120.39	1287.00	3.8000	9.0500	9.2325	10.5070	7.9500	1.8052	90.6500	1.7755	33.4500	45.5000	0.5188	0.8598	0.4205	1.4245	0.7163	126.6420	109.2799	135.0401
2001-05-24	2.3550	1.5474	8.2770	8.6985	7.8000	47.0200	120.15	1286.00	3.8000	9.0880	9.2090	10.5250	7.9650	1.8005	90.8500	1.7793	33.5000	45.4300	0.5175	0.8570	0.4225	1.4103	0.7166	126.8581	109.5237	135.1788
2001-05-25	2.3400	1.5455	8.2771	8.6900	7.8002	47.0200	120.75	1289.30	3.8000	9.0900	9.1980	10.5350	7.9050	1.8093	90.9500	1.7790	33.5500	45.5900	0.5193	0.8577	0.4242	1.4207	0.7173	126.8741	109.4800	135.2878
2001-05-28	.	.	.	.	.	.	.	.	.	.	.	.	7.9050	.	.	.	.	.	.	.	.	.	.	126.8996	109.4800	135.3504
2001-05-29	2.3350	1.5376	8.2768	8.7240	7.7999	47.0200	120.10	1290.00	3.8000	9.0810	9.2520	10.5730	7.9400	1.8085	91.3500	1.7840	34.0500	45.4300	0.5166	0.8547	0.4225	1.4187	0.7165	126.7993	109.3613	135.2951
2001-05-30	2.3575	1.5464	8.2777	8.6940	7.8000	47.0000	120.27	1290.00	3.8000	9.1650	9.2290	10.5920	7.9800	1.8110	91.3500	1.7775	34.0200	45.4300	0.5130	0.8576	0.4170	1.4251	0.7153	127.0112	109.4176	135.7246
2001-05-31	2.3590	1.5461	8.2770	8.8180	7.7998	47.0000	118.88	1282.00	3.8000	9.1650	9.3790	10.7900	8.0200	1.8095	92.0000	1.7970	33.9500	45.4100	0.5068	0.8455	0.4083	1.4175	0.7160	127.2062	109.8213	135.5544
2001-06-01	2.3850	1.5324	8.2777	8.8200	7.8000	47.0500	119.13	1286.00	3.8000	9.1800	9.4538	10.8510	8.0350	1.8140	91.3500	1.7992	34.1000	45.4000	0.5084	0.8452	0.4102	1.4160	0.7148	127.1988	109.6113	135.8734
2001-06-04	2.3595	1.5347	8.2770	8.8200	7.8000	47.0600	119.50	1285.00	3.8000	9.1390	9.4475	10.9225	8.0400	1.8160	90.4500	1.7968	34.1000	45.4000	0.5062	0.8449	0.4085	1.4123	0.7157	127.2327	109.7926	135.6651
2001-06-05	2.3900	1.5328	8.2769	8.7630	7.7998	47.0000	120.27	1287.00	3.8000	9.1725	9.3650	10.8300	8.0480	1.8120	90.5000	1.7805	34.0800	45.0000	0.5093	0.8504	0.4103	1.4113	0.7158	127.1409	109.6113	135.7312
2001-06-06	2.3820	1.5248	8.2772	8.8260	7.7998	47.0300	120.35	1286.00	3.8000	9.1250	9.3900	10.9240	8.0880	1.8135	89.9500	1.7988	34.1000	45.2800	0.5141	0.8452	0.4112	1.3906	0.7158	127.2439	109.8652	135.5762
2001-06-07	2.3900	1.5210	8.2767	8.7670	7.8000	47.0000	119.91	1286.00	3.8000	9.1190	9.3350	10.9500	8.0950	1.8095	89.9000	1.7923	34.1000	45.1800	0.5191	0.8506	0.4179	1.3900	0.7160	126.9570	109.4481	135.5423
2001-06-08	2.3740	1.5215	8.2767	8.7650	7.7994	47.0300	120.60	1286.00	3.8000	9.0740	9.3450	10.9350	8.0650	1.8094	89.9000	1.7927	34.1000	45.1400	0.5243	0.8505	0.4182	1.3817	0.7158	127.0044	109.6323	135.3629
2001-06-11	2.3740	1.5162	8.2767	8.8465	7.7990	47.0400	122.02	1289.00	3.8000	9.0450	9.4230	11.0270	8.0990	1.8140	90.0500	1.8046	34.1000	45.2100	0.5223	0.8425	0.4176	1.3730	0.7163	127.3995	110.2413	135.3558
2001-06-12	2.3900	1.5246	8.2771	8.7960	7.7991	47.0800	121.74	1291.00	3.8000	9.0890	9.4230	11.0020	8.1050	1.8165	90.0000	1.7960	34.1000	45.2900	0.5237	0.8479	0.4185	1.3781	0.7167	127.3848	110.0726	135.5891
2001-06-13	2.4100	1.5183	8.2779	8.7370	7.7990	47.0900	121.89	1293.00	3.8000	9.1020	9.3400	10.7900	8.0900	1.8165	90.1000	1.7902	34.4300	45.3800	0.5276	0.8536	0.4221	1.3909	0.7170	127.1374	109.5516	135.8186
2001-06-14	2.4235	1.5208	8.2773	8.6685	7.7992	47.0000	121.42	1293.00	3.8000	9.0470	9.2755	10.7070	8.0400	1.8140	90.5000	1.7753	34.4180	45.3700	0.5261	0.8598	0.4148	1.4005	0.7171	126.8007	109.1481	135.6414
2001-06-15	2.4035	1.5220	8.2770	8.6350	7.7995	47.0500	122.97	1293.00	3.8000	9.0540	9.2350	10.5700	8.0000	1.8160	90.1000	1.7726	34.4800	45.3100	0.5257	0.8628	0.4177	1.4056	0.7175	126.8822	109.2629	135.6568
2001-06-18	2.4700	1.5336	8.2770	8.6610	7.7998	47.0200	123.20	1293.00	3.8000	9.0530	9.2140	10.5120	8.0525	1.8173	90.1000	1.7770	34.4800	45.3600	0.5238	0.8610	0.4151	1.4034	0.7157	127.2294	109.6478	135.8896
2001-06-19	2.4710	1.5337	8.2779	8.7150	7.7999	47.0200	122.97	1305.00	3.8000	9.0900	9.1830	10.6260	8.0725	1.8175	90.1000	1.7861	34.4800	45.2300	0.5210	0.8558	0.4137	1.4008	0.7178	127.5078	109.8983	136.1699
2001-06-20	2.4760	1.5310	8.2770	8.7640	7.7998	47.0100	123.30	1305.00	3.8000	9.0850	9.2625	10.7200	8.0950	1.8202	90.1000	1.7924	34.4800	45.2600	0.5182	0.8506	0.4130	1.3952	0.7183	127.7025	110.2087	136.1487
2001-06-21	2.3880	1.5265	8.2769	8.7275	7.7997	47.0500	124.40	1303.00	3.8000	9.0550	9.2200	10.7435	8.0625	1.8233	90.6500	1.7797	34.4500	45.2800	0.5178	0.8544	0.4131	1.4167	0.7190	127.4238	109.9707	135.8475
2001-06-22	2.3180	1.5293	8.2767	8.6950	7.7998	47.0400	124.25	1304.00	3.8000	9.0730	9.2110	10.7045	8.0375	1.8210	90.6000	1.7730	34.5000	45.2500	0.5168	0.8570	0.4127	1.4140	0.7184	127.3391	109.8997	135.7539
2001-06-25	2.3120	1.5195	8.2768	8.6575	7.7998	47.0600	124.02	1303.00	3.8000	9.0630	9.2190	10.6420	8.0490	1.8192	90.6000	1.7655	34.4500	45.1400	0.5157	0.8611	0.4137	1.4130	0.7185	127.0177	109.4630	135.6672
2001-06-26	2.3140	1.5142	8.2768	8.6565	7.8000	47.0700	123.82	1301.00	3.8000	9.0645	9.1910	10.7315	8.0210	1.8205	90.6500	1.7655	34.4400	45.2300	0.5198	0.8623	0.4158	1.4154	0.7188	126.8809	109.2446	135.6829
2001-06-27	2.3320	1.5176	8.2768	8.6375	7.7998	47.0400	124.25	1300.00	3.8000	9.0725	9.1750	10.7350	8.0400	1.8215	90.6500	1.7648	34.5000	45.2500	0.5178	0.8621	0.4170	1.4190	0.7193	127.0094	109.3848	135.7728
2001-06-28	2.2870	1.5233	8.2770	8.7900	7.7998	47.0600	124.63	1304.00	3.8000	9.0875	9.2930	10.8500	8.0650	1.8230	90.7500	1.7983	34.5200	45.3000	0.5110	0.8470	0.4103	1.4070	0.7194	127.6943	110.4177	135.7944
2001-06-29	2.3050	1.5175	8.2767	8.7850	7.8000	47.0900	124.73	1303.00	3.8000	9.0600	9.3290	10.8810	8.0500	1.8225	90.8000	1.7968	34.4800	45.2700	0.5100	0.8474	0.4047	1.4077	0.7194	127.5801	110.2966	135.7086
2001-07-02	2.3260	1.5153	8.2770	8.8050	7.8000	47.1800	124.22	1303.00	3.8000	9.0270	9.4030	10.9550	8.0175	1.8227	90.9500	1.8003	34.4700	45.3300	0.5106	0.8455	0.4047	1.4168	0.7187	127.4907	110.1850	135.6684
2001-07-03	2.3440	1.5128	8.2767	8.7810	7.8000	47.1700	124.48	1295.00	3.8000	9.0300	9.3520	10.8700	8.0140	1.8232	90.7500	1.7970	34.4500	45.4500	0.5162	0.8477	0.4070	1.4058	0.7194	127.4524	110.1212	135.6766
2001-07-04	.	.	.	.	.	.	.	.	.	.	.	.	8.0140	.	.	.	.	.	.	.	.	.	.	127.4690	110.1212	135.7173
2001-07-05	2.4250	1.5102	8.2767	8.8900	7.8003	47.1800	125.77	1297.00	3.8000	9.0570	9.4300	11.0000	8.1450	1.8250	90.7500	1.8185	34.5100	45.5800	0.5147	0.8370	0.4047	1.3998	0.7197	128.1145	110.8766	136.0888
2001-07-06	2.4910	1.5200	8.2768	8.7900	7.8000	47.1700	125.85	1299.00	3.8000	9.1550	9.3725	10.9550	8.2075	1.8275	90.3500	1.7945	34.5200	45.3800	0.5083	0.8465	0.4036	1.4106	0.7208	128.1320	110.5894	136.5904
2001-07-09	2.4500	1.5203	8.2767	8.7830	7.8000	47.1900	125.43	1297.00	3.8000	9.1175	9.3470	10.9720	8.2130	1.8281	90.2500	1.7964	34.6000	45.4700	0.5096	0.8474	0.4049	1.4081	0.7200	127.9813	110.5011	136.3628
2001-07-10	2.4980	1.5213	8.2770	8.6960	7.7999	47.1900	125.53	1300.00	3.8000	9.1475	9.2830	10.8400	8.2500	1.8347	90.2500	1.7795	34.7000	45.4900	0.5106	0.8557	0.4060	1.4098	0.7205	127.8690	110.1143	136.7089
2001-07-11	2.5600	1.5255	8.2769	8.6430	7.8000	47.2100	124.06	1309.00	3.8000	9.2950	9.2750	10.8080	8.2600	1.8365	90.2000	1.7608	35.0300	45.5900	0.5070	0.8614	0.4057	1.4121	0.7210	127.9447	109.6594	137.6326
2001-07-12	2.5700	1.5280	8.2769	8.7230	7.8000	47.2000	124.10	1301.00	3.8000	9.3600	9.3250	10.8600	8.2800	1.8347	90.3000	1.7725	35.0000	45.5700	0.5048	0.8530	0.4048	1.4065	0.7215	128.3494	110.1586	137.8202
2001-07-13	2.5590	1.5398	8.2767	8.7330	7.7999	47.2100	124.75	1308.00	3.8000	9.3400	9.3250	10.8130	8.2600	1.8375	90.3000	1.7738	35.0200	45.7000	0.5074	0.8527	0.4065	1.3995	0.7220	128.6102	110.5779	137.7834
2001-07-16	2.6010	1.5400	8.2767	8.7045	7.8000	47.2000	125.44	1315.00	3.8000	9.3040	9.3320	10.7640	8.2615	1.8365	90.3000	1.7690	35.0000	45.7600	0.5080	0.8549	0.4070	1.4011	0.7228	128.6456	110.5805	137.8662
2001-07-17	2.5090	1.5400	8.2769	8.7080	7.8000	47.1600	124.89	1316.00	3.8000	9.1650	9.3485	10.7760	8.2450	1.8338	90.3500	1.7708	35.0500	45.7100	0.5065	0.8549	0.4055	1.4037	0.7228	128.2887	110.4724	137.1629
2001-07-18	2.4710	1.5350	8.2770	8.5560	7.8000	47.1200	124.35	1312.00	3.8000	9.1450	9.1850	10.6050	8.2500	1.8300	90.3000	1.7310	35.0000	45.7800	0.5142	0.8701	0.4105	1.4160	0.7237	127.4844	109.3983	136.9203
2001-07-19	2.5000	1.5418	8.2768	8.5799	7.7999	47.1600	123.61	1305.00	3.8000	9.1900	9.2144	10.6580	8.2825	1.8260	90.3000	1.7327	35.0200	45.7300	0.5126	0.8690	0.4130	1.4190	0.7235	127.5666	109.4515	137.0369
